data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1647129600000,202211,57.0,57,57,57,0.96784437,3.4473145,0,2,261160620221119684,2023-11-23,Recife,9,1.4613124,1653461,25.4285714285714,94.3046921428571,1,0,0,79.4585712857143,68.6520865714286,27.7629252857143,29.5714285714286,38,,,,,3635
1646524800000,202210,34.0,34,34,34,0.43900558,2.0562928,0,2,261160620221019684,2023-11-23,Recife,16,0.96399826,1653461,24.5714285714286,94.28131,1,0,0,74.6856171428571,63.2996277142857,27.9940477142857,30,24,,,,,3635
1645920000000,202209,43.0,43,43,43,0.92359114,2.6006057,0,2,261160620220919684,2023-11-23,Recife,18,1.3954258,1653461,25.8571428571429,87.0499822857143,1,0,0,75.9278177142857,64.142584,28.0333334285714,30.2857142857143,28,,,,,3635
1645315200000,202208,37.0,37,37,37,0.85187334,2.2377305,0,2,261160620220819684,2023-11-23,Recife,29,1.2934651,1653461,25.8571428571429,86.7777974285714,1,0,0,70.7842135714286,60.7902532857143,28.6265525714286,30.7142857142857,27,,,,,3635
1644710400000,202207,27.0,27,27,27,0.3803385,1.6329384,0,2,261160620220719684,2023-11-23,Recife,12,0.92252207,1653461,25.4285714285714,87.1334414285714,1,0,0,75.9469648571429,62.284748,27.6706348571429,29.8571428571429,21,,,,,3635
1644105600000,202206,30.0,30,30,30,0.3981856,1.814376,0,2,261160620220619684,2023-11-23,Recife,24,0.93696284,1653461,25.5714285714286,83.101846,1,0,0,68.609638,57.8463322857143,28.4999997142857,30.4285714285714,19,,,,,3635
1643500800000,202205,25.0,25,25,25,0.1725621,1.51198,0,2,261160620220519684,2023-11-23,Recife,30,0.779526,1653461,26.1428571428571,83.730394,1,0,0,70.2005828571429,61.959991,28.6556121428571,30.7142857142857,17,,,,,3635
1642896000000,202204,35.0,35,35,35,0.81029,2.116772,0,2,261160620220419684,2023-11-23,Recife,40,1.2467653,1653461,25,90.6041657142857,1,0,0,75.5428365714286,64.5267695714286,27.5674601428571,29.5714285714286,18,,,,,3635
1642291200000,202203,37.0,37,37,37,0.9810172,2.2377305,0,2,261160620220319684,2023-11-23,Recife,27,1.7322916,1653461,25.2857142857143,87.5319222857143,1,0,0,74.7398947142857,63.6498294285714,27.6740197142857,29.7142857142857,24,,,,,3635
1641686400000,202202,24.0,24,24,24,0.93997806,1.4515008,0,2,261160620220219684,2023-11-23,Recife,143,1.6541897,1653461,24.4285714285714,99.1640914285714,1,0,0,81.7625678571429,67.9615165714286,26.9642857142857,29.1428571428571,14,,,,,3635
1641081600000,202201,31.0,31,31,31,0.95303094,1.8748553,0,2,261160620220119684,2023-11-23,Recife,71,1.6080759,1653461,25.4285714285714,86.9876857142857,1,0,0,73.3085635714286,61.7743992857143,27.9491032857143,30.1428571428571,15,,,,,3635
1703376000000,202352,42.0,42,42,42,0.83527225,2.8101428,0,2,261160620235220087,2024-12-30,Recife,,1.2508335,1494586,24.8882,88.1944,1,0,0,75.2591285714286,58.4604285714286,27.1267428571429,30.1603571428571,20,,,,,4740
1702771200000,202351,31.0,31,31,31,0.16143876,2.074153,0,2,261160620235120080,2024-12-23,Recife,,0.79030365,1494586,24.7817,87.3427,1,0,0,77.1367,63.2967285714286,26.8007142857143,29.5706857142857,20,,,,,4740
1702166400000,202350,32.0,32,32,32,0.027258037,2.141061,0,2,261160620235020074,2024-12-17,Recife,,0.6508448,1494586,24.8200571428571,80.5778142857143,1,0,0,69.8309857142857,56.4673714285714,26.9652428571429,29.6999714285714,28,,,,,4740
1701561600000,202349,32.0,32,32,32,0.0093665,2.141061,0,2,261160620234920067,2024-12-10,Recife,,0.59797144,1494586,24.7556285714286,86.1779428571429,1,0,0,74.3003,59.0443285714286,26.9602857142857,30.0437285714286,29,,,,,4740
1700956800000,202348,56.0,56,56,56,0.622243,3.746857,0,2,261160620234820060,2024-12-03,Recife,,1.0613035,1494586,24.3751285714286,82.4823857142857,1,0,0,70.4629285714286,54.0964,26.6528857142857,29.6001142857143,52,,,,,4740
1700352000000,202347,61.0,61,61,61,0.7125478,4.081398,0,2,261160620234720056,2024-11-29,Recife,,1.1094333,1494586,24.8534714285714,82.4928142857143,1,0,0,69.2592285714286,54.1422714285714,27.1328142857143,30.1454857142857,56,,,,,4740
1699747200000,202346,43.0,43,43,43,0.042877577,2.8770509,0,2,261160620234620046,2024-11-19,Recife,,0.71244067,1494586,23.5620285714286,86.2514428571429,1,0,0,74.1716428571429,55.4312714285714,26.4809,30.4874,36,,,,,4740
1699142400000,202345,60.0,60,60,60,0.1230349,4.0144897,0,1,261160620234520039,2024-11-12,Recife,,0.8180943,1494586,23.5938571428571,86.5284,1,0,0,74.8342428571429,57.9996428571429,26.2009571428571,29.6215714285714,47,,,,,4740
1698537600000,202344,56.0,56,56,56,0.0029305345,3.746857,0,1,261160620234420032,2024-11-05,Recife,,0.6297048,1494586,23.5049,86.5435571428571,1,0,0,74.5585,57.3571142857143,26.2979,29.9931571428571,45,,,,,4740
1697932800000,202343,61.0,61,61,61,0.008303003,4.081398,0,1,261160620234320026,2024-10-30,Recife,,0.67562205,1494586,22.9323,88.2261142857143,0,0,0,74.7251571428571,55.5098142857143,25.9315428571429,29.9868428571429,49,,,,,4740
1697328000000,202342,111.0,111,111,111,0.968583,7.426806,0,1,261160620234220019,2024-10-23,Recife,,1.3051804,1494586,22.4644285714286,87.3316857142857,0,1,1,75.7726142857143,58.3358857142857,25.1478,28.8651285714286,77,,,,,4740
1696723200000,202341,93.0,93,93,93,0.70107263,6.222459,0,1,261160620234120011,2024-10-15,Recife,,1.0818884,1494586,23.0117571428571,89.0514,1,0,1,78.5950142857143,63.4982714285714,25.4497857142857,28.5537,61,,,,,4740
1696118400000,202340,73.0,73,73,73,0.11700626,4.884296,0,1,261160620234020004,2024-10-08,Recife,,0.8290479,1494586,22.4765714285714,87.6280571428571,0,0,0,77.0756142857143,62.4228857142857,25.1710857142857,28.6679571428571,59,,,,,4740
1695513600000,202339,92.0,92,92,92,0.6412866,6.155551,0,1,261160620233919997,2024-10-01,Recife,,1.0554404,1494586,22.5591714285714,90.4098857142857,0,0,1,78.8089428571429,61.6060428571429,25.1864857142857,28.8472142857143,64,,,,,4740
1694908800000,202338,88.0,88,88,88,0.5502875,5.887918,0,1,261160620233819990,2024-09-24,Recife,,1.0192827,1494586,22.6449,91.4249285714286,0,0,1,83.7365857142857,72.0786285714286,24.4319857142857,26.9524142857143,72,,,,,4740
1694304000000,202337,91.0,91,91,91,0.4635923,6.0886426,0,1,261160620233719983,2024-09-17,Recife,,0.9866184,1494586,22.0465428571429,91.7251428571429,0,0,1,83.9922,73.9447,24.0086428571429,26.5362428571429,67,,,,,4740
1693699200000,202336,80.0,80,80,80,0.042780157,5.352653,0,1,261160620233619978,2024-09-12,Recife,,0.7753015,1494586,21.8036428571429,92.4308428571428,0,0,0,82.8844428571429,69.3062,24.0168571428571,26.8312428571429,57,,,,,4740
1693094400000,202335,88.0,88,88,88,0.047054674,5.887918,0,1,261160620233519969,2024-09-03,Recife,,0.7887211,1494586,22.7506142857143,93.0825142857143,0,0,1,82.6748285714286,65.8619428571429,25.1182285714286,28.5186714285714,62,,,,,4740
1692489600000,202334,108.0,108,108,108,0.2963376,7.2260814,0,1,261160620233419962,2024-08-27,Recife,,0.9311092,1494586,21.8987428571429,92.8932571428571,0,0,1,84.6578714285714,72.2147,24.2168,27.1664714285714,74,,,,,4740
1691884800000,202333,115.0,115,115,115,0.5698647,7.6944385,0,1,261160620233319955,2024-08-20,Recife,,1.0235807,1494586,21.1501571428571,92.7622714285714,0,0,1,84.8980142857143,75.4136142857143,23.1133,25.526,83,,,,,4740
1691280000000,202332,112.0,112,112,112,0.82323164,7.493714,0,1,261160620233219948,2024-08-13,Recife,,1.136264,1494586,21.8006142857143,92.1561571428571,0,0,1,83.1618571428571,69.8421142857143,23.9577857142857,26.8189857142857,75,,,,,4740
1690675200000,202331,136.0,136,136,136,0.99887913,9.09951,0,1,261160620233119941,2024-08-06,Recife,,1.5065637,1494586,21.5317714285714,92.0456714285714,0,1,1,81.7217857142857,66.8633428571429,24.0193285714286,27.1687428571429,84,,,,,4740
1690070400000,202330,80.0,80,80,80,0.2976472,5.352653,0,1,261160620233019934,2024-07-30,Recife,,0.9212023,1494586,21.456,91.5377571428571,0,0,0,82.4824142857143,68.0608285714286,23.8863142857143,27.2630285714286,37,,,,,4740
1689465600000,202329,93.0,93,93,93,0.846532,6.222459,0,1,261160620232919929,2024-07-25,Recife,,1.1681056,1494586,21.7137142857143,91.9443571428571,0,0,1,83.2687,72.8341857142857,23.8084428571429,26.3786857142857,55,,,,,4740
1688860800000,202328,89.0,89,89,89,0.9483555,5.9548264,0,1,261160620232819919,2024-07-15,Recife,,1.2968223,1494586,21.9134,93.4502142857143,0,0,1,84.4143285714286,71.3083142857143,24.3752142857143,27.4329428571429,60,,,,,4740
1688256000000,202327,86.0,86,86,86,0.9666094,5.7541018,0,2,261160620232719913,2024-07-09,Recife,0,1.350557,1494586,24,93.63986,1,0,0,91.4794692857143,88.3637045714286,24.2727271428571,24.5714285714286,49,,,,,4740
1687651200000,202326,64.0,64,64,64,0.4562682,4.282122,0,2,261160620232619905,2024-07-01,Recife,0,0.9809227,1494586,23.7142857142857,94.2464042857143,1,0,0,92.7613971428571,91.0451122857143,23.9870128571429,24.2857142857143,41,,,,,4740
1687046400000,202325,54.0,54,54,54,0.12793472,3.6130407,0,2,261160620232519898,2024-06-24,Recife,0,0.81308573,1494586,24.8148148148148,86.9184702962963,1,0,0,85.811525037037,84.0853135555556,25.0222222222222,25.2592592592593,37,,,,,4740
1686441600000,202324,77.0,77,77,77,0.73188865,5.1519284,0,1,261160620232419884,2024-06-10,Recife,,1.1073492,1494586,22.5646285714286,94.7670285714286,0,0,0,87.2063857142857,75.9576571428571,24.3298571428571,26.6181857142857,47,,,,,4740
1685836800000,202323,56.0,56,56,56,0.03945951,3.746857,0,1,261160620232319884,2024-06-10,Recife,,0.7359712,1494586,22.6922285714286,94.0040142857143,0,0,0,85.6744857142857,73.8648571428571,24.7936285714286,27.4321285714286,26,,,,,4740
1685232000000,202322,77.0,77,77,77,0.2061472,5.1519284,0,2,261160620232219876,2024-06-02,Recife,0,0.8801544,1494586,25.5925925925926,84.9680394074074,1,0,0,83.0800014074074,80.9683962222222,25.8111111111111,26,36,,,,,4740
1684627200000,202321,64.0,64,64,64,0.003747407,4.282122,0,2,261160620232119869,2024-05-26,Recife,0,0.6543981,1494586,24.5714285714286,90.2980737142857,1,0,0,82.8014828571429,75.2480185714286,26.0064934285714,27.5714285714286,42,,,,,4740
1684022400000,202320,96.0,96,96,96,0.21453714,6.4231834,0,2,261160620232019862,2024-05-19,Recife,0,0.895124,1494586,25.8571428571429,80.3434765714286,1,0,1,76.1097912857143,71.2625508571429,27.0238094285714,28.1428571428571,52,,,,,4740
1683417600000,202319,96.0,96,96,96,0.062879786,6.4231834,0,2,261160620231919856,2024-05-13,Recife,0,0.81114304,1494586,26.8571428571429,76.2197148571429,1,0,1,73.6588022857143,71.8318268571429,27.4107142857143,27.8571428571429,56,,,,,4740
1682812800000,202318,107.0,107,107,107,0.064222515,7.159173,0,2,261160620231819848,2024-05-05,Recife,0,0.8207924,1494586,27.5714285714286,75.0340541428571,1,0,1,73.4107367142857,72.4594801428571,27.9285714285714,28,58,,,,,4740
1682208000000,202317,117.0,117,117,117,0.072493136,7.8282547,0,2,261160620231719841,2024-04-28,Recife,0,0.8337735,1494586,24.5909090909091,89.3786251818182,1,0,1,78.2234577272727,65.9292983636364,27.1212120909091,29.9090909090909,55,,,,,4740
1681603200000,202316,133.0,133,133,133,0.11843096,8.898786,0,2,261160620231619835,2024-04-22,Recife,0,0.8694767,1494586,25.2857142857143,88.8567694285714,1,0,1,74.9836624285714,62.4412692857143,27.7976188571429,30.2857142857143,70,,,,,4740
1680998400000,202315,144.0,144,144,144,0.034340713,9.634775,0,2,261160620231519827,2024-04-14,Recife,0,0.8157609,1494586,24.7142857142857,87.4232665714286,1,0,1,73.6350322857143,63.3953774285714,27.5773811428571,30,63,,,,,4740
1680393600000,202314,140.0,140,140,140,0.0002596724,9.367143,0,2,261160620231419821,2024-04-08,Recife,0,0.6858932,1494586,25,87.3779771428571,1,0,1,74.4509642857143,63.8651137142857,27.6488094285714,29.8571428571429,69,,,,,4740
1679788800000,202313,177.0,177,177,177,0.037329596,11.842745,0,2,261160620231319814,2024-04-01,Recife,0,0.8345107,1494586,25.7142857142857,81.7221328571429,1,0,1,73.268316,66.2369022857143,27.2933674285714,28.2857142857143,81,,,,,4740
1679184000000,202312,206.0,206,206,206,0.9050696,13.783081,0,3,261160620231219808,2024-03-26,Recife,0,1.1427214,1494586,24.2857142857143,89.7035814285714,1,0,1,80.2768564285714,69.7261528571429,26.2380951428571,28.4285714285714,106,,,,,4740
1678579200000,202311,251.0,251,251,251,1.0,16.79395,0,3,261160620231119800,2024-03-18,Recife,0,1.899196,1494586,26.5384615384615,77.1136944615385,1,1,1,75.3465044615385,73.6169796923077,26.8461538461538,27.1538461538462,156,,,,,4740
1677974400000,202310,191.0,191,191,191,1.0,12.779459,0,3,261160620231019794,2024-03-12,Recife,0,1.9423469,1494586,28,71.2204783703704,1,1,1,70.2294016296296,68.869290962963,28.0555555555556,28.1111111111111,108,,,,,4740
1677369600000,202309,109.0,109,109,109,0.99149215,7.2929897,0,3,261160620230919786,2024-03-04,Recife,0,1.4221932,1494586,28,72.4254245714286,1,1,1,71.9249088571429,71.7997794285714,28,28,51,,,,,4740
1676764800000,202308,102.0,102,102,102,0.9975071,6.824632,0,2,261160620230819780,2024-02-27,Recife,0,1.5488698,1494586,26,83.3246614285714,1,1,1,75.3662177142857,67.8499231428571,27.6190474285714,29.2857142857143,53,,,,,4740
1676160000000,202307,74.0,74,74,74,0.72259223,4.951204,0,2,261160620230719773,2024-02-20,Recife,0,1.1043224,1494586,27.7619047619048,75.487479952381,1,0,0,74.7163019047619,73.9451214285714,27.9285714285714,28.0952380952381,32,,,,,4740
1675555200000,202306,50.0,50,50,50,0.036569826,3.345408,0,2,261160620230619768,2024-02-15,Recife,0,0.71968937,1494586,26.8571428571429,73.3432752857143,1,0,0,72.1872738571429,71.2893895714286,27.095238,27.2857142857143,28,,,,,4740
1674950400000,202305,77.0,77,77,77,0.7607073,4.6568985,0,2,261160620230519759,2024-02-06,Recife,0,1.1244097,1653461,27.7142857142857,69.3387148571429,1,0,0,67.6362685714286,65.9930538571429,28.0476191428571,28.5714285714286,35,,,,,4740
1674345600000,202304,65.0,65,65,65,0.55298716,3.931148,0,2,261160620230419752,2024-01-30,Recife,0,1.0237046,1653461,27.7142857142857,71.1563145714286,1,0,0,71.1563145714286,71.1563145714286,27.7142857142857,27.7142857142857,31,,,,,4740
1673740800000,202303,78.0,78,78,78,0.9806561,4.7173777,0,2,261160620230319747,2024-01-25,Recife,0,1.4350406,1653461,26.8571428571429,74.1516305714286,1,0,0,74.1516305714286,74.1516305714286,26.8571428571429,26.8571428571429,30,,,,,4740
1673136000000,202302,56.0,56,56,56,0.97701335,3.3868353,0,2,261160620230219747,2024-01-25,Recife,0,1.5168421,1653461,26.8571428571429,73.599946,1,0,0,69.2205991428571,62.9186587142857,27.8154762857143,29.1428571428571,23,,,,,4740
1672531200000,202301,70.0,70,70,70,0.9999999,4.233544,0,2,261160620230119740,2024-01-18,Recife,0,3.169345,1653461,25,83.081898,1,0,0,72.1169994285714,63.8028641428571,27.3463205714286,29.4285714285714,24,,,,,4740
1734825600000,202452,121.0,121,121,121,0.2936438,8.095887,0,2,261160620245220437,2025-12-15,Recife,,0.93380964,1494586,24.6904571428571,82.068,1,0,1,69.3362142857143,54.5096857142857,27.0391,30.0159857142857,50,,,,,15576
1734220800000,202451,120.0,120,120,120,0.27785903,8.028979,0,2,261160620245120437,2025-12-15,Recife,,0.92817223,1494586,24.9889428571429,87.4425285714286,1,0,1,75.7581142857143,62.2370285714286,27.1125,29.7591,64,,,,,15576
1733616000000,202450,147.0,147,147,147,0.7443049,9.8355,0,2,261160620245020437,2025-12-15,Recife,,1.081111,1494586,24.7830857142857,82.8427714285714,1,0,1,70.3693428571429,55.7192428571429,27.0241571428571,29.9942285714286,70,,,,,15576
1733011200000,202449,112.0,112,112,112,0.008650752,7.493714,0,2,261160620244920431,2025-12-09,Recife,,0.7445419,1494586,24.4233571428571,84.5528571428571,1,0,1,73.5746571428571,59.9023571428571,26.5964571428571,29.6091571428571,44,,,,,15576
1732406400000,202448,141.0,141,141,141,0.069659814,9.434051,0,2,261160620244820424,2025-12-02,Recife,,0.8448707,1494586,24.6890142857143,81.2203714285714,1,0,1,67.3342428571429,48.3013857142857,27.1462857142857,30.7216571428571,80,,,,,15576
1731801600000,202447,141.0,141,141,141,0.025454767,9.434051,0,2,261160620244720418,2025-11-26,Recife,,0.80269,1494586,24.0563,85.9265571428571,1,0,1,71.7683428571429,52.9278142857143,26.5686714285714,30.1393428571429,71,,,,,15576
1731196800000,202446,181.0,181,181,181,0.6865026,12.110377,0,2,261160620244620410,2025-11-18,Recife,,1.0530454,1494586,24.1953571428571,84.0050428571429,1,0,1,69.6770857142857,51.5413285714286,26.5014,29.7969714285714,104,,,,,15576
1730592000000,202445,173.0,173,173,173,0.8454316,11.575111,0,2,261160620244520403,2025-11-11,Recife,,1.1188745,1494586,24.1025571428571,81.2122428571429,1,0,1,69.3443285714286,55.4813714285714,26.2288,29.1902285714286,95,,,,,15576
1729987200000,202444,193.0,193,193,193,0.9979421,12.913275,0,2,261160620244420395,2025-11-03,Recife,,1.3711563,1494586,24.0984714285714,84.0256857142857,1,1,1,71.0757,54.7844714285714,26.2836428571429,29.2716142857143,91,,,,,15576
1729382400000,202443,147.0,147,147,147,0.74695945,9.8355,0,2,261160620244320389,2025-10-28,Recife,,1.0821956,1494586,24.1317142857143,79.3836571428571,1,0,1,67.0858714285714,51.3744714285714,26.3025142857143,29.3532714285714,66,,,,,15576
1728777600000,202442,130.0,130,130,130,0.54100627,8.698061,0,2,261160620244220381,2025-10-20,Recife,,1.0128741,1494586,24.1822285714286,82.6436285714286,1,0,1,69.0415428571429,50.9879857142857,26.5693714285714,29.9511285714286,60,,,,,15576
1728172800000,202441,146.0,146,146,146,0.94877577,9.768592,0,2,261160620244120375,2025-10-14,Recife,,1.2222041,1494586,23.3294,83.8028285714286,1,0,1,68.4409142857143,49.7913571428571,26.0502428571429,29.6902428571429,74,,,,,15576
1727568000000,202440,131.0,131,131,131,0.8414902,8.764969,0,2,261160620244020367,2025-10-06,Recife,,1.1358944,1494586,23.3449,83.0958571428571,1,0,1,71.0559714285714,56.0782571428571,25.3857571428571,28.2001428571429,68,,,,,15576
1726963200000,202439,110.0,110,110,110,0.3891624,7.3598976,0,1,261160620243920363,2025-10-02,Recife,,0.9631622,1494586,23.1413,84.5451,1,0,1,71.3298428571429,56.5265285714286,25.3050428571429,28.2075142857143,55,,,,,15576
1726358400000,202438,123.0,123,123,123,0.6129188,8.229704,0,1,261160620243820353,2025-09-22,Recife,,1.0375515,1494586,23.0549857142857,82.5257,1,0,1,70.6000428571429,56.4442,25.0418571428571,27.8008285714286,74,,,,,15576
1725753600000,202437,105.0,105,105,105,0.035299063,7.025357,0,1,261160620243720346,2025-09-15,Recife,,0.7906584,1494586,22.6639285714286,85.0467285714286,0,0,1,75.7343571428571,64.0300857142857,24.3778714285714,26.6599,74,,,,,15576
1725148800000,202436,123.0,123,123,123,0.02971168,8.229704,0,1,261160620243620339,2025-09-08,Recife,,0.7970956,1494586,22.7314,76.4604857142857,0,0,1,66.5669428571429,53.0249142857143,24.7101571428571,27.4987857142857,74,,,,,15576
1724544000000,202435,112.0,112,112,112,0.0009631039,7.493714,0,1,261160620243520332,2025-09-01,Recife,,0.6861787,1494586,22.2601,83.5812428571429,0,0,1,72.4750571428571,58.3299428571429,24.2411857142857,26.9807571428571,54,,,,,15576
1723939200000,202434,177.0,177,177,177,0.73186964,11.842745,0,1,261160620243420328,2025-08-28,Recife,,1.0690482,1494586,22.7164571428571,84.5741428571429,0,0,1,76.0165285714286,65.1606714285714,24.4406285714286,26.6607714285714,86,,,,,15576
1723334400000,202433,170.0,170,170,170,0.32521793,11.374388,0,1,261160620243320320,2025-08-20,Recife,,0.9526561,1494586,22.7604857142857,83.5839857142857,0,0,1,71.7991142857143,58.5010285714286,24.9446142857143,27.8049142857143,72,,,,,15576
1722729600000,202432,148.0,148,148,148,0.0067750337,9.902408,0,1,261160620243220312,2025-08-12,Recife,,0.7648486,1494586,22.0127857142857,83.8519285714286,0,0,1,74.4867285714286,64.1487714285714,24.0801857142857,26.4909142857143,60,,,,,15576
1722124800000,202431,181.0,181,181,181,0.08056835,12.110377,0,1,261160620243120305,2025-08-05,Recife,,0.86761504,1494586,23.0476857142857,85.1205714285714,1,0,1,76.0037857142857,61.9397714285714,24.7128285714286,27.1305714285714,97,,,,,15576
1721520000000,202430,207.0,207,207,207,0.041137137,13.849989,0,1,261160620243020298,2025-07-29,Recife,,0.8489152,1494586,22.4150428571429,83.7740285714286,0,0,1,72.5853,60.5156857142857,24.1168,26.5516571428571,91,,,,,15576
1720915200000,202429,187.0,187,187,187,5.549e-07,12.511826,0,1,261160620242920291,2025-07-22,Recife,,0.6377712,1494586,22.6601857142857,83.6414,0,0,1,75.7858857142857,66.5497,24.3296428571429,26.3974857142857,86,,,,,15576
1720310400000,202428,231.0,231,231,231,5.37666e-05,15.455785,0,1,261160620242820283,2025-07-14,Recife,,0.7178764,1494586,22.5176,90.1951,0,0,1,82.3395857142857,73.1600285714286,24.2666,26.1853714285714,96,,,,,15576
1719705600000,202427,308.0,308,308,308,0.2592892,20.607714,0,1,261160620242720278,2025-07-09,Recife,,0.9499728,1494586,22.6248,90.9060571428571,0,0,1,82.3851857142857,71.2839,24.3238428571429,26.5151571428571,131,,,,,15576
1719100800000,202426,359.0,359,359,359,0.9003584,24.02003,0,1,261160620242620269,2025-06-30,Recife,,1.1031021,1494586,22.4778714285714,90.1773285714286,0,0,1,81.4677285714286,69.9057428571429,24.6225714285714,27.1272428571429,184,,,,,15576
1718496000000,202425,294.0,294,294,294,0.111718684,19.671,0,2,261160620242520262,2025-06-23,Recife,,0.90672296,1494586,23.1272428571429,89.7296571428571,1,0,1,81.9929142857143,73.3473857142857,24.8697571428571,26.9961714285714,160,,,,,15576
1717891200000,202424,352.0,352,352,352,0.8563985,23.551672,0,2,261160620242420255,2025-06-16,Recife,,1.0852718,1494586,23.8353857142857,90.0765428571429,1,0,1,82.8419142857143,73.1709,25.2838,27.3042,159,,,,,15576
1717286400000,202423,310.0,310,310,310,0.23563138,20.74153,0,2,261160620242320248,2025-06-09,Recife,,0.9445847,1494586,23.7747571428571,93.2197142857143,1,0,1,86.2522571428571,77.7393714285714,25.5320857142857,27.8105571428571,130,,,,,15576
1716681600000,202422,334.0,334,334,334,0.4636375,22.347326,0,2,261160620242220241,2025-06-02,Recife,,0.9929786,1494586,23.9968714285714,90.8445142857143,1,0,1,84.3257857142857,75.1786857142857,25.4837428571429,27.6009857142857,141,,,,,15576
1716076800000,202421,317.0,317,317,317,0.10067147,21.209887,0,2,261160620242120236,2025-05-28,Recife,,0.90578896,1494586,24.0886714285714,89.4841714285714,1,0,1,81.8970714285714,72.5453714285714,25.8551571428571,28.0187,129,,,,,15576
1715472000000,202420,349.0,349,349,349,0.05024727,23.350948,0,2,261160620242020227,2025-05-19,Recife,,0.88640946,1494586,24.4243857142857,91.9612,1,0,1,82.6064714285714,71.3267428571429,26.4019,28.8280285714286,132,,,,,15576
1714867200000,202419,335.0,335,335,335,6.454e-07,22.414234,0,2,261160620241920223,2025-05-15,Recife,,0.70954645,1494586,24.7221857142857,92.4212,1,0,1,83.7003285714286,73.0781428571429,26.4931428571429,28.7552142857143,142,,,,,15576
1714262400000,202418,353.0,353,353,353,1e-10,23.61858,0,4,261160620241820213,2025-05-05,Recife,,0.6483023,1494586,24.9795285714286,88.5749714285714,1,0,1,78.6864857142857,67.0244714285714,27.0385714285714,29.4592571428571,140,,,,,15576
1713657600000,202417,496.0,496,496,496,0.0023158798,33.186447,0,4,261160620241720206,2025-04-28,Recife,,0.8418405,1494586,25.0235714285714,91.9511714285714,1,0,2,82.8534285714286,73.2801714285714,27.1755285714286,29.7661285714286,181,,,,,15576
1713052800000,202416,560.0,560,560,560,0.07222729,37.46857,0,4,261160620241620200,2025-04-22,Recife,,0.918196,1494586,25.1445857142857,93.1904142857143,1,0,2,84.1242857142857,71.7897571428571,27.0196571428571,29.6188285714286,213,,,,,15576
1712448000000,202415,599.0,599,599,599,0.06363164,40.077988,0,4,261160620241520192,2025-04-14,Recife,,0.9174008,1494586,25.1138571428571,92.4785714285714,1,0,2,82.5116714285714,71.5692857142857,27.1265714285714,29.5064857142857,202,,,,,15576
1711843200000,202414,640.0,640,640,640,0.0004844823,42.821224,0,4,261160620241420188,2025-04-10,Recife,,0.83825725,1494586,25.0172,93.4323714285714,1,0,2,82.8469857142857,69.1060857142857,27.2937857142857,30.2710142857143,252,,,,,15576
1711238400000,202413,544.0,544,544,544,0.0,36.39804,0,4,261160620241320178,2025-03-31,Recife,,0.622833,1494586,24.9745142857143,93.9551142857143,1,0,2,84.2795714285714,74.3591428571429,26.9718,29.2177714285714,190,,,,,15576
1710633600000,202412,808.0,808,808,808,0.0029378748,54.061794,0,4,261160620241220171,2025-03-24,Recife,,0.8758598,1494586,25.6161714285714,90.3287,1,0,2,81.1856571428571,70.2741571428571,27.5410714285714,30.0967857142857,271,,,,,15576
1710028800000,202411,904.0,904,904,904,0.7266231,60.484978,0,4,261160620241120165,2025-03-18,Recife,,1.028953,1494586,25.2962714285714,91.7673714285714,1,0,2,81.7721285714286,69.4362571428571,27.4290428571429,30.0205714285714,299,,,,,15576
1709424000000,202410,960.0,960,960,960,1.0,64.231834,0,4,261160620241020157,2025-03-10,Recife,,1.335579,1494586,25.4601857142857,90.4632285714286,1,1,2,81.0710428571429,69.7923428571429,27.5752142857143,30.0910714285714,315,,,,,15576
1708819200000,202409,966.0,966,966,966,1.0,64.633286,0,4,261160620240920153,2025-03-06,Recife,,1.9571571,1494586,25.0480428571429,92.4572142857143,1,1,2,81.9243428571429,69.0182571428571,27.1303428571429,30.0077571428571,333,,,,,15576
1708214400000,202408,765.0,765,765,765,1.0,51.184742,0,3,261160620240820145,2025-02-26,Recife,,2.559624,1494586,25.2743571428571,92.9002428571429,1,1,2,82.7339714285714,71.0914,27.2645428571429,29.8103428571429,221,,,,,15576
1707609600000,202407,472.0,472,472,472,1.0,31.580652,0,3,261160620240720137,2025-02-18,Recife,,2.5685546,1494586,25.2814,89.1084,1,1,2,79.6530142857143,66.5952571428572,27.2921571428571,30.0085857142857,139,,,,,15576
1707004800000,202406,242.0,242,242,242,1.0,16.191774,0,3,261160620240620130,2025-02-11,Recife,,1.8978235,1494586,26.0835285714286,83.0099428571429,1,1,1,70.4713,54.5868285714286,28.4076714285714,31.6267285714286,65,,,,,15576
1706400000000,202405,164.0,164,164,164,0.99996763,10.972939,0,3,261160620240520122,2025-02-03,Recife,,1.6470028,1494586,25.6702142857143,84.1740571428571,1,1,1,71.6102285714286,56.9891,27.8779714285714,30.8514571428571,51,,,,,15576
1705795200000,202404,120.0,120,120,120,0.98919797,8.028979,0,2,261160620240420116,2025-01-28,Recife,,1.3780591,1494586,25.9173142857143,86.3405,1,1,1,73.4709142857143,57.3135428571429,28.2702285714286,31.4186285714286,28,,,,,15576
